Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_5	GO:0010564~regulation of cell cycle process	16	1.1095700416088765	0.021703370769701098	ENSG00000138798, ENSG00000127616, ENSG00000105325, ENSG00000204498, ENSG00000128342, ENSG00000099985, ENSG00000112659, ENSG00000097046, ENSG00000132323, ENSG00000167513, ENSG00000158402, ENSG00000100462, ENSG00000134318, ENSG00000041515, ENSG00000011426, ENSG00000137804	916	114	12292	1.8833984524630352	1.0	0.9715227773035345	31.080007666701313
GOTERM_BP_5	GO:0009112~nucleobase metabolic process	6	0.4160887656033287	0.02466456365552619	ENSG00000158825, ENSG00000116748, ENSG00000133805, ENSG00000196839, ENSG00000188641, ENSG00000128059	916	23	12292	3.50066451490412	1.0	0.9755903331176577	34.53463768130263
GOTERM_BP_5	GO:0007270~nerve-nerve synaptic transmission	7	0.48543689320388345	0.02471688638519811	ENSG00000179603, ENSG00000054523, ENSG00000115902, ENSG00000109738, ENSG00000145863, ENSG00000105464, ENSG00000152495	916	31	12292	3.0301450908578675	1.0	0.9677597609776147	34.59418785774573
GOTERM_BP_5	GO:0045137~development of primary sexual characteristics	17	1.1789181692094313	0.02626631126611825	ENSG00000113361, ENSG00000137090, ENSG00000146857, ENSG00000104826, ENSG00000115884, ENSG00000171552, ENSG00000125378, ENSG00000221829, ENSG00000120498, ENSG00000095002, ENSG00000102384, ENSG00000118689, ENSG00000099219, ENSG00000128564, ENSG00000174697, ENSG00000145192, ENSG00000124733	916	127	12292	1.7962727366502769	1.0	0.9663526659432645	36.33470688694819
GOTERM_BP_5	GO:0043065~positive regulation of apoptosis	44	3.0513176144244105	0.028614823224666262	ENSG00000204498, ENSG00000011332, ENSG00000181026, ENSG00000120910, ENSG00000175467, ENSG00000156113, ENSG00000089486, ENSG00000171552, ENSG00000142949, ENSG00000164978, ENSG00000124802, ENSG00000133884, ENSG00000069482, ENSG00000162736, ENSG00000124212, ENSG00000132824, ENSG00000091436, ENSG00000181019, ENSG00000117289, ENSG00000118689, ENSG00000196954, ENSG00000142856, ENSG00000183765, ENSG00000108984, ENSG00000080815, ENSG00000131747, ENSG00000127084, ENSG00000113575, ENSG00000113302, ENSG00000089041, ENSG00000136156, ENSG00000175104, ENSG00000135587, ENSG00000101109, ENSG00000104375, ENSG00000003400, ENSG00000100485, ENSG00000104312, ENSG00000204209, ENSG00000160570, ENSG00000039537, ENSG00000115904, ENSG00000124126, ENSG00000162604	916	430	12292	1.3731288717375851	1.0	0.9683462093909582	38.88997135226231
GOTERM_BP_5	GO:0001541~ovarian follicle development	8	0.5547850208044383	0.030048936650285237	ENSG00000125378, ENSG00000221829, ENSG00000146857, ENSG00000102384, ENSG00000118689, ENSG00000099219, ENSG00000128564, ENSG00000171552	916	41	12292	2.6183832143998296	1.0	0.9666876462970078	40.402540844569224
GOTERM_BP_5	GO:0010627~regulation of protein kinase cascade	28	1.9417475728155338	0.03094711601902988	ENSG00000104365, ENSG00000204498, ENSG00000128342, ENSG00000099985, ENSG00000186063, ENSG00000204977, ENSG00000141027, ENSG00000106927, ENSG00000000003, ENSG00000143674, ENSG00000091436, ENSG00000130427, ENSG00000162924, ENSG00000088832, ENSG00000131653, ENSG00000174697, ENSG00000169554, ENSG00000067560, ENSG00000160200, ENSG00000185359, ENSG00000113575, ENSG00000110169, ENSG00000089041, ENSG00000175104, ENSG00000162891, ENSG00000104312, ENSG00000204209, ENSG00000069869	916	249	12292	1.5089879167324318	1.0	0.9630777362676577	41.33183889863472
GOTERM_BP_5	GO:0043068~positive regulation of programmed cell death	44	3.0513176144244105	0.03160702625395156	ENSG00000204498, ENSG00000011332, ENSG00000181026, ENSG00000120910, ENSG00000175467, ENSG00000156113, ENSG00000089486, ENSG00000171552, ENSG00000142949, ENSG00000164978, ENSG00000124802, ENSG00000133884, ENSG00000069482, ENSG00000162736, ENSG00000124212, ENSG00000132824, ENSG00000091436, ENSG00000181019, ENSG00000117289, ENSG00000118689, ENSG00000196954, ENSG00000142856, ENSG00000183765, ENSG00000108984, ENSG00000080815, ENSG00000131747, ENSG00000127084, ENSG00000113575, ENSG00000113302, ENSG00000089041, ENSG00000136156, ENSG00000175104, ENSG00000135587, ENSG00000101109, ENSG00000104375, ENSG00000003400, ENSG00000100485, ENSG00000104312, ENSG00000204209, ENSG00000160570, ENSG00000039537, ENSG00000115904, ENSG00000124126, ENSG00000162604	916	433	12292	1.363615276783283	1.0	0.9585464695692686	42.00590406851118
GOTERM_BP_5	GO:0051445~regulation of meiotic cell cycle	4	0.27739251040221913	0.03321087334765671	ENSG00000105325, ENSG00000099985, ENSG00000128342, ENSG00000146857	916	10	12292	5.36768558951965	1.0	0.9580502658588933	43.61389831843985
GOTERM_BP_5	GO:0000075~cell cycle checkpoint	13	0.9015256588072121	0.036920560734404834	ENSG00000101773, ENSG00000146857, ENSG00000139579, ENSG00000103264, ENSG00000053254, ENSG00000167513, ENSG00000170312, ENSG00000221829, ENSG00000091436, ENSG00000095002, ENSG00000075711, ENSG00000112062, ENSG00000183765	916	91	12292	1.9170305676855894	1.0	0.9651132653850891	47.173885887969604
GOTERM_BP_5	GO:0031570~DNA integrity checkpoint	9	0.624133148404993	0.03708540912669273	ENSG00000170312, ENSG00000146857, ENSG00000091436, ENSG00000095002, ENSG00000053254, ENSG00000103264, ENSG00000112062, ENSG00000167513, ENSG00000183765	916	52	12292	2.322556264696003	1.0	0.9596594536278271	47.32706482826321
GOTERM_BP_5	GO:0022602~ovulation cycle process	10	0.6934812760055479	0.03894233983568563	ENSG00000125378, ENSG00000221829, ENSG00000146857, ENSG00000102384, ENSG00000118689, ENSG00000099219, ENSG00000128564, ENSG00000174697, ENSG00000171552, ENSG00000180914	916	62	12292	2.1643893506127623	1.0	0.9600849403410572	49.02391872652705
GOTERM_BP_5	GO:0008585~female gonad development	10	0.6934812760055479	0.046396280861123435	ENSG00000113361, ENSG00000125378, ENSG00000221829, ENSG00000146857, ENSG00000102384, ENSG00000118689, ENSG00000099219, ENSG00000128564, ENSG00000174697, ENSG00000171552	916	64	12292	2.0967521834061134	1.0	0.9749002448420206	55.33128167253976
GOTERM_BP_5	GO:0009116~nucleoside metabolic process	10	0.6934812760055479	0.046396280861123435	ENSG00000088305, ENSG00000158825, ENSG00000100632, ENSG00000213339, ENSG00000196839, ENSG00000168906, ENSG00000116237, ENSG00000188641, ENSG00000128059, ENSG00000124713	916	64	12292	2.0967521834061134	1.0	0.9749002448420206	55.33128167253976
GOTERM_BP_5	GO:0006910~phagocytosis, recognition	3	0.20804438280166435	0.047579361801735866	ENSG00000158270, ENSG00000172243, ENSG00000070495	916	5	12292	8.051528384279475	1.0	0.9733145851488664	56.2621231401432
GOTERM_BP_5	GO:0015074~DNA integration	5	0.34674063800277394	0.05674865418089169	ENSG00000137309, ENSG00000079246, ENSG00000205978, ENSG00000152422, ENSG00000184619	916	20	12292	3.3548034934497815	1.0	0.9845327303843597	62.88179705470539
GOTERM_BP_5	GO:0033261~regulation of S phase	5	0.34674063800277394	0.05674865418089169	ENSG00000127616, ENSG00000041515, ENSG00000097046, ENSG00000132323, ENSG00000167513	916	20	12292	3.3548034934497815	1.0	0.9845327303843597	62.88179705470539
GOTERM_BP_5	GO:0034660~ncRNA metabolic process	25	1.7337031900138695	0.05801730655729716	ENSG00000134684, ENSG00000104626, ENSG00000113643, ENSG00000043514, ENSG00000160193, ENSG00000089195, ENSG00000160214, ENSG00000119285, ENSG00000100416, ENSG00000124787, ENSG00000213339, ENSG00000148688, ENSG00000125207, ENSG00000102786, ENSG00000141642, ENSG00000124383, ENSG00000179115, ENSG00000124217, ENSG00000204394, ENSG00000108825, ENSG00000188917, ENSG00000121486, ENSG00000160570, ENSG00000107371, ENSG00000126814	916	230	12292	1.4586102145433832	1.0	0.9834443882520777	63.71964866934593
GOTERM_BP_5	GO:0030278~regulation of ossification	11	0.7628294036061026	0.06298352288646318	ENSG00000125378, ENSG00000152595, ENSG00000157933, ENSG00000107779, ENSG00000111341, ENSG00000089041, ENSG00000113658, ENSG00000183864, ENSG00000145192, ENSG00000138756, ENSG00000141232	916	78	12292	1.8924532527152613	1.0	0.98640985026476	66.83133850387814
GOTERM_BP_5	GO:0010721~negative regulation of cell development	8	0.5547850208044383	0.06308114537339247	ENSG00000125378, ENSG00000080815, ENSG00000115297, ENSG00000040608, ENSG00000107779, ENSG00000182670, ENSG00000144355, ENSG00000067560	916	48	12292	2.2365356622998545	1.0	0.9842597439459232	66.88991056536686
GOTERM_BP_5	GO:0016197~endosome transport	9	0.624133148404993	0.06420060633935568	ENSG00000028528, ENSG00000185359, ENSG00000100281, ENSG00000015285, ENSG00000095066, ENSG00000196961, ENSG00000100284, ENSG00000162236, ENSG00000061987	916	58	12292	2.0822918235205545	1.0	0.983125035889344	67.55465001167468
GOTERM_BP_5	GO:0031347~regulation of defense response	17	1.1789181692094313	0.06596309216654775	ENSG00000099985, ENSG00000176153, ENSG00000175899, ENSG00000110169, ENSG00000113302, ENSG00000196839, ENSG00000174564, ENSG00000127241, ENSG00000006125, ENSG00000162891, ENSG00000128016, ENSG00000172243, ENSG00000104312, ENSG00000028137, ENSG00000196961, ENSG00000073008, ENSG00000145192	916	143	12292	1.5952911717103857	1.0	0.9827158474026253	68.57582435489113
GOTERM_BP_5	GO:0046498~S-adenosylhomocysteine metabolic process	3	0.20804438280166435	0.06790358738179775	ENSG00000088305, ENSG00000116237, ENSG00000124713	916	6	12292	6.709606986899563	1.0	0.9825208464644862	69.66512232304198
GOTERM_BP_5	GO:0046545~development of primary female sexual characteristics	10	0.6934812760055479	0.06899035193563194	ENSG00000113361, ENSG00000125378, ENSG00000221829, ENSG00000146857, ENSG00000102384, ENSG00000118689, ENSG00000099219, ENSG00000128564, ENSG00000174697, ENSG00000171552	916	69	12292	1.9448136193911776	1.0	0.9814135852354994	70.25955261198105
GOTERM_BP_5	GO:0046660~female sex differentiation	10	0.6934812760055479	0.06899035193563194	ENSG00000113361, ENSG00000125378, ENSG00000221829, ENSG00000146857, ENSG00000102384, ENSG00000118689, ENSG00000099219, ENSG00000128564, ENSG00000174697, ENSG00000171552	916	69	12292	1.9448136193911776	1.0	0.9814135852354994	70.25955261198105
GOTERM_BP_5	GO:0002697~regulation of immune effector process	13	0.9015256588072121	0.07157883105992113	ENSG00000175899, ENSG00000113302, ENSG00000110169, ENSG00000118137, ENSG00000196961, ENSG00000089041, ENSG00000174564, ENSG00000102245, ENSG00000127241, ENSG00000073008, ENSG00000175104, ENSG00000006125, ENSG00000131724	916	101	12292	1.727225560984046	1.0	0.9819583188590825	71.63153331335266
GOTERM_BP_5	GO:0007628~adult walking behavior	5	0.34674063800277394	0.07626687413135973	ENSG00000150361, ENSG00000108947, ENSG00000109738, ENSG00000116106, ENSG00000156113	916	22	12292	3.0498213576816195	1.0	0.9844329780857564	73.96600273440492
GOTERM_BP_5	GO:0042110~T cell activation	15	1.0402219140083218	0.08524898905664084	ENSG00000080815, ENSG00000019582, ENSG00000015285, ENSG00000113302, ENSG00000196839, ENSG00000089041, ENSG00000070495, ENSG00000119919, ENSG00000010810, ENSG00000125347, ENSG00000071051, ENSG00000172243, ENSG00000104312, ENSG00000152422, ENSG00000088832	916	126	12292	1.5975254730713246	1.0	0.9893450004495533	77.94265259282584
GOTERM_BP_5	GO:0009966~regulation of signal transduction	77	5.339805825242718	0.0868891035798375	ENSG00000138798, ENSG00000204498, ENSG00000105401, ENSG00000128342, ENSG00000107779, ENSG00000204977, ENSG00000106927, ENSG00000124802, ENSG00000138615, ENSG00000000003, ENSG00000130427, ENSG00000105443, ENSG00000088832, ENSG00000131653, ENSG00000174697, ENSG00000145192, ENSG00000143816, ENSG00000141232, ENSG00000188730, ENSG00000185359, ENSG00000019582, ENSG00000100281, ENSG00000110169, ENSG00000149970, ENSG00000175104, ENSG00000167139, ENSG00000162891, ENSG00000129219, ENSG00000132359, ENSG00000162999, ENSG00000071575, ENSG00000100485, ENSG00000204209, ENSG00000110514, ENSG00000046889, ENSG00000124126, ENSG00000069869, ENSG00000142459, ENSG00000104365, ENSG00000099985, ENSG00000186063, ENSG00000141027, ENSG00000163932, ENSG00000142949, ENSG00000108669, ENSG00000083454, ENSG00000143674, ENSG00000141564, ENSG00000091436, ENSG00000162924, ENSG00000105808, ENSG00000106462, ENSG00000169554, ENSG00000139514, ENSG00000167193, ENSG00000067560, ENSG00000108984, ENSG00000160200, ENSG00000080815, ENSG00000068831, ENSG00000127084, ENSG00000113575, ENSG00000157933, ENSG00000163635, ENSG00000196839, ENSG00000116237, ENSG00000089041, ENSG00000166923, ENSG00000125378, ENSG00000182957, ENSG00000071051, ENSG00000065882, ENSG00000180008, ENSG00000167157, ENSG00000104312, ENSG00000115904, ENSG00000076344	916	878	12292	1.1768558951965067	1.0	0.9889408596774942	78.60401798826308
GOTERM_BP_5	GO:0042058~regulation of epidermal growth factor receptor signaling pathway	5	0.34674063800277394	0.0871305184427966	ENSG00000138798, ENSG00000080815, ENSG00000071051, ENSG00000115904, ENSG00000142949	916	23	12292	2.9172204290867665	1.0	0.9876673401381829	78.69977652298573
GOTERM_BP_5	GO:0046651~lymphocyte proliferation	7	0.48543689320388345	0.0888371052572017	ENSG00000010810, ENSG00000104312, ENSG00000089041, ENSG00000106348, ENSG00000102245, ENSG00000088832, ENSG00000163932	916	42	12292	2.2365356622998545	1.0	0.9873194020956173	79.36528946988737
GOTERM_BP_5	GO:0008584~male gonad development	8	0.5547850208044383	0.08912254965733239	ENSG00000137090, ENSG00000120498, ENSG00000115884, ENSG00000104826, ENSG00000095002, ENSG00000145192, ENSG00000171552, ENSG00000124733	916	52	12292	2.064494457507558	1.0	0.9860185368499793	79.47467485529836
GOTERM_BP_5	GO:0009164~nucleoside catabolic process	3	0.20804438280166435	0.09048025196173126	ENSG00000158825, ENSG00000196839, ENSG00000188641	916	7	12292	5.751091703056768	1.0	0.9854447007377004	79.98753204284372
GOTERM_BP_5	GO:0045084~positive regulation of interleukin-12 biosynthetic process	3	0.20804438280166435	0.09048025196173126	ENSG00000125347, ENSG00000162924, ENSG00000175104	916	7	12292	5.751091703056768	1.0	0.9854447007377004	79.98753204284372
GOTERM_BP_5	GO:0042981~regulation of apoptosis	71	4.923717059639389	0.0906624975506195	ENSG00000187764, ENSG00000204498, ENSG00000120910, ENSG00000156113, ENSG00000175467, ENSG00000164978, ENSG00000124802, ENSG00000133884, ENSG00000115041, ENSG00000124212, ENSG00000187325, ENSG00000118689, ENSG00000102245, ENSG00000131653, ENSG00000196954, ENSG00000131747, ENSG00000188428, ENSG00000019582, ENSG00000113302, ENSG00000136156, ENSG00000175104, ENSG00000169857, ENSG00000135587, ENSG00000101109, ENSG00000104375, ENSG00000003400, ENSG00000100485, ENSG00000204209, ENSG00000160570, ENSG00000110514, ENSG00000124126, ENSG00000162604, ENSG00000104365, ENSG00000011332, ENSG00000181026, ENSG00000101210, ENSG00000089486, ENSG00000105993, ENSG00000171552, ENSG00000142949, ENSG00000170312, ENSG00000069482, ENSG00000162736, ENSG00000120498, ENSG00000132824, ENSG00000181019, ENSG00000091436, ENSG00000095002, ENSG00000117289, ENSG00000140443, ENSG00000142856, ENSG00000144355, ENSG00000101349, ENSG00000165392, ENSG00000067560, ENSG00000183765, ENSG00000108984, ENSG00000080815, ENSG00000173614, ENSG00000127084, ENSG00000113575, ENSG00000196839, ENSG00000089041, ENSG00000079246, ENSG00000150907, ENSG00000101126, ENSG00000104312, ENSG00000039537, ENSG00000139219, ENSG00000115904, ENSG00000152422	916	804	12292	1.1850300897260422	1.0	0.9840029978684007	80.05544804642174
GOTERM_BP_5	GO:0046661~male sex differentiation	10	0.6934812760055479	0.0912851122821581	ENSG00000137090, ENSG00000120498, ENSG00000107779, ENSG00000115884, ENSG00000104826, ENSG00000095002, ENSG00000113658, ENSG00000145192, ENSG00000171552, ENSG00000124733	916	73	12292	1.838248489561524	1.0	0.9828539274462761	80.28584024615009
GOTERM_BP_5	GO:0045666~positive regulation of neuron differentiation	5	0.34674063800277394	0.09869606273259028	ENSG00000188730, ENSG00000088305, ENSG00000105392, ENSG00000125820, ENSG00000067560	916	24	12292	2.795669577874818	1.0	0.9865821669166113	82.84270062874049
GOTERM_BP_5	GO:0043487~regulation of RNA stability	5	0.34674063800277394	0.09869606273259028	ENSG00000066044, ENSG00000128016, ENSG00000138668, ENSG00000028137, ENSG00000162889	916	24	12292	2.795669577874818	1.0	0.9865821669166113	82.84270062874049
