Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_5	GO:0010564~regulation of cell cycle process	30	0.8952551477170994	0.014573550287742897	ENSG00000138798, ENSG00000102974, ENSG00000127616, ENSG00000105325, ENSG00000105971, ENSG00000204498, ENSG00000112029, ENSG00000099985, ENSG00000128342, ENSG00000097046, ENSG00000132323, ENSG00000158806, ENSG00000175756, ENSG00000167513, ENSG00000089685, ENSG00000134318, ENSG00000041515, ENSG00000124882, ENSG00000111602, ENSG00000137804, ENSG00000127564, ENSG00000094880, ENSG00000112659, ENSG00000126787, ENSG00000089220, ENSG00000100462, ENSG00000158402, ENSG00000128789, ENSG00000082898, ENSG00000011426	2095	114	12292	1.5440271322698154	0.9999999999999998	0.9725885088935745	22.77054364948502
GOTERM_BP_5	GO:0051445~regulation of meiotic cell cycle	6	0.17905102954341987	0.01690947864978997	ENSG00000105325, ENSG00000112029, ENSG00000099985, ENSG00000128342, ENSG00000146857, ENSG00000158806	2095	10	12292	3.5203818615751787	1.0	0.9775935830844	25.9300534472954
GOTERM_BP_5	GO:0006304~DNA modification	12	0.35810205908683973	0.01715249741084824	ENSG00000102974, ENSG00000088305, ENSG00000107447, ENSG00000103152, ENSG00000129071, ENSG00000114026, ENSG00000130816, ENSG00000118058, ENSG00000142182, ENSG00000099377, ENSG00000167491, ENSG00000171681	2095	33	12292	2.133564764591018	1.0	0.9707638665349775	26.25165825955681
GOTERM_BP_5	GO:0009116~nucleoside metabolic process	19	0.5669949268874963	0.018182629626553433	ENSG00000116981, ENSG00000158825, ENSG00000120137, ENSG00000196839, ENSG00000116237, ENSG00000188641, ENSG00000114956, ENSG00000125779, ENSG00000131473, ENSG00000152782, ENSG00000124713, ENSG00000088305, ENSG00000100632, ENSG00000147224, ENSG00000213339, ENSG00000168906, ENSG00000133027, ENSG00000128059, ENSG00000197217	2095	64	12292	1.7418556085918857	1.0	0.9685155863700398	27.60034208317674
GOTERM_BP_5	GO:0042439~ethanolamine and derivative metabolic process	12	0.35810205908683973	0.02155278184320719	ENSG00000087253, ENSG00000007168, ENSG00000139163, ENSG00000102230, ENSG00000166035, ENSG00000118137, ENSG00000132837, ENSG00000110721, ENSG00000110244, ENSG00000133027, ENSG00000123454, ENSG00000100288	2095	34	12292	2.070812859750105	1.0	0.9779176395299807	31.85193441935462
GOTERM_BP_5	GO:0043067~regulation of programmed cell death	161	4.8045359594151	0.021606985554164324	ENSG00000204498, ENSG00000076242, ENSG00000099968, ENSG00000171720, ENSG00000156113, ENSG00000153774, ENSG00000133884, ENSG00000173039, ENSG00000188906, ENSG00000185686, ENSG00000124212, ENSG00000117318, ENSG00000118689, ENSG00000181284, ENSG00000050820, ENSG00000123454, ENSG00000131747, ENSG00000115317, ENSG00000188428, ENSG00000113302, ENSG00000164938, ENSG00000136156, ENSG00000187871, ENSG00000175104, ENSG00000169857, ENSG00000132357, ENSG00000124493, ENSG00000104375, ENSG00000003400, ENSG00000128789, ENSG00000100485, ENSG00000160570, ENSG00000204209, ENSG00000168522, ENSG00000134899, ENSG00000124126, ENSG00000131871, ENSG00000011332, ENSG00000091106, ENSG00000101210, ENSG00000142949, ENSG00000170312, ENSG00000023445, ENSG00000142192, ENSG00000120498, ENSG00000132824, ENSG00000135341, ENSG00000103490, ENSG00000145604, ENSG00000095002, ENSG00000144355, ENSG00000144043, ENSG00000127946, ENSG00000142856, ENSG00000091583, ENSG00000165392, ENSG00000141736, ENSG00000183765, ENSG00000173614, ENSG00000065361, ENSG00000176884, ENSG00000141582, ENSG00000113575, ENSG00000130762, ENSG00000186891, ENSG00000134243, ENSG00000089041, ENSG00000096717, ENSG00000196535, ENSG00000079246, ENSG00000132676, ENSG00000090861, ENSG00000104312, ENSG00000138685, ENSG00000116133, ENSG00000085231, ENSG00000133112, ENSG00000187764, ENSG00000132792, ENSG00000101966, ENSG00000108405, ENSG00000120910, ENSG00000175467, ENSG00000146648, ENSG00000153879, ENSG00000164978, ENSG00000124802, ENSG00000170430, ENSG00000123612, ENSG00000160293, ENSG00000050748, ENSG00000115041, ENSG00000082146, ENSG00000172613, ENSG00000187325, ENSG00000113889, ENSG00000131653, ENSG00000102245, ENSG00000067900, ENSG00000196954, ENSG00000060138, ENSG00000063438, ENSG00000019582, ENSG00000197632, ENSG00000125398, ENSG00000090924, ENSG00000162711, ENSG00000135587, ENSG00000126217, ENSG00000164418, ENSG00000101109, ENSG00000116584, ENSG00000129071, ENSG00000182782, ENSG00000198626, ENSG00000084207, ENSG00000104884, ENSG00000137875, ENSG00000110514, ENSG00000162894, ENSG00000162604, ENSG00000109471, ENSG00000104365, ENSG00000110237, ENSG00000181026, ENSG00000105327, ENSG00000089486, ENSG00000105993, ENSG00000171552, ENSG00000196588, ENSG00000089685, ENSG00000026508, ENSG00000069482, ENSG00000162736, ENSG00000181019, ENSG00000091436, ENSG00000117289, ENSG00000140443, ENSG00000101349, ENSG00000067560, ENSG00000127191, ENSG00000108984, ENSG00000080815, ENSG00000075388, ENSG00000127084, ENSG00000162734, ENSG00000196839, ENSG00000175592, ENSG00000135111, ENSG00000135116, ENSG00000157837, ENSG00000164111, ENSG00000150907, ENSG00000101126, ENSG00000039537, ENSG00000079805, ENSG00000115904, ENSG00000152422, ENSG00000139219, ENSG00000126003, ENSG00000136238	2095	812	12292	1.163344580692947	1.0	0.9717828769972213	31.918350086587232
GOTERM_BP_5	GO:0042981~regulation of apoptosis	159	4.744852282900626	0.02423273644516611	ENSG00000204498, ENSG00000076242, ENSG00000099968, ENSG00000171720, ENSG00000156113, ENSG00000153774, ENSG00000133884, ENSG00000173039, ENSG00000124212, ENSG00000185686, ENSG00000117318, ENSG00000118689, ENSG00000181284, ENSG00000050820, ENSG00000123454, ENSG00000131747, ENSG00000115317, ENSG00000188428, ENSG00000113302, ENSG00000164938, ENSG00000136156, ENSG00000187871, ENSG00000175104, ENSG00000169857, ENSG00000132357, ENSG00000124493, ENSG00000104375, ENSG00000003400, ENSG00000128789, ENSG00000100485, ENSG00000160570, ENSG00000204209, ENSG00000168522, ENSG00000134899, ENSG00000124126, ENSG00000131871, ENSG00000011332, ENSG00000091106, ENSG00000101210, ENSG00000142949, ENSG00000170312, ENSG00000023445, ENSG00000142192, ENSG00000120498, ENSG00000132824, ENSG00000135341, ENSG00000103490, ENSG00000145604, ENSG00000095002, ENSG00000144355, ENSG00000144043, ENSG00000127946, ENSG00000142856, ENSG00000091583, ENSG00000165392, ENSG00000141736, ENSG00000183765, ENSG00000173614, ENSG00000065361, ENSG00000176884, ENSG00000141582, ENSG00000113575, ENSG00000130762, ENSG00000186891, ENSG00000134243, ENSG00000089041, ENSG00000096717, ENSG00000196535, ENSG00000079246, ENSG00000132676, ENSG00000090861, ENSG00000104312, ENSG00000116133, ENSG00000085231, ENSG00000133112, ENSG00000187764, ENSG00000132792, ENSG00000101966, ENSG00000108405, ENSG00000120910, ENSG00000175467, ENSG00000146648, ENSG00000153879, ENSG00000164978, ENSG00000124802, ENSG00000170430, ENSG00000123612, ENSG00000160293, ENSG00000050748, ENSG00000115041, ENSG00000082146, ENSG00000172613, ENSG00000187325, ENSG00000113889, ENSG00000131653, ENSG00000102245, ENSG00000067900, ENSG00000196954, ENSG00000060138, ENSG00000063438, ENSG00000019582, ENSG00000197632, ENSG00000125398, ENSG00000090924, ENSG00000162711, ENSG00000135587, ENSG00000126217, ENSG00000164418, ENSG00000101109, ENSG00000116584, ENSG00000129071, ENSG00000182782, ENSG00000198626, ENSG00000084207, ENSG00000104884, ENSG00000137875, ENSG00000110514, ENSG00000162894, ENSG00000162604, ENSG00000109471, ENSG00000104365, ENSG00000110237, ENSG00000181026, ENSG00000105327, ENSG00000089486, ENSG00000105993, ENSG00000171552, ENSG00000196588, ENSG00000089685, ENSG00000026508, ENSG00000069482, ENSG00000162736, ENSG00000181019, ENSG00000091436, ENSG00000117289, ENSG00000140443, ENSG00000101349, ENSG00000067560, ENSG00000127191, ENSG00000108984, ENSG00000080815, ENSG00000075388, ENSG00000127084, ENSG00000162734, ENSG00000196839, ENSG00000175592, ENSG00000135111, ENSG00000135116, ENSG00000157837, ENSG00000164111, ENSG00000150907, ENSG00000101126, ENSG00000039537, ENSG00000079805, ENSG00000115904, ENSG00000152422, ENSG00000139219, ENSG00000126003, ENSG00000136238	2095	804	12292	1.1603248673102269	1.0	0.976630815135839	35.06355144632711
GOTERM_BP_5	GO:0010721~negative regulation of cell development	15	0.4476275738585497	0.025731127988642848	ENSG00000080815, ENSG00000115297, ENSG00000076928, ENSG00000107779, ENSG00000182670, ENSG00000125378, ENSG00000148704, ENSG00000105695, ENSG00000040608, ENSG00000128245, ENSG00000118785, ENSG00000001617, ENSG00000144355, ENSG00000127870, ENSG00000067560	2095	48	12292	1.8335322195704058	1.0	0.9766428855905951	36.796422093416716
GOTERM_BP_5	GO:0000902~cell morphogenesis	76	2.2679797075499852	0.025991212590048968	ENSG00000107731, ENSG00000120332, ENSG00000182168, ENSG00000118263, ENSG00000146648, ENSG00000179542, ENSG00000131236, ENSG00000147439, ENSG00000138036, ENSG00000082146, ENSG00000072518, ENSG00000148926, ENSG00000091136, ENSG00000092820, ENSG00000075624, ENSG00000179295, ENSG00000179242, ENSG00000156574, ENSG00000168280, ENSG00000115112, ENSG00000112655, ENSG00000110693, ENSG00000185924, ENSG00000136327, ENSG00000125398, ENSG00000127603, ENSG00000118257, ENSG00000101109, ENSG00000116584, ENSG00000007168, ENSG00000120057, ENSG00000077279, ENSG00000075711, ENSG00000125124, ENSG00000100345, ENSG00000173482, ENSG00000100220, ENSG00000091010, ENSG00000107562, ENSG00000174483, ENSG00000117600, ENSG00000116106, ENSG00000178235, ENSG00000125363, ENSG00000187240, ENSG00000148704, ENSG00000105991, ENSG00000084112, ENSG00000184564, ENSG00000142192, ENSG00000124171, ENSG00000115163, ENSG00000140443, ENSG00000078674, ENSG00000066032, ENSG00000141736, ENSG00000112902, ENSG00000067560, ENSG00000149557, ENSG00000144619, ENSG00000046651, ENSG00000065361, ENSG00000089041, ENSG00000170927, ENSG00000154342, ENSG00000184144, ENSG00000135862, ENSG00000116957, ENSG00000108947, ENSG00000182580, ENSG00000016082, ENSG00000040608, ENSG00000032742, ENSG00000148498, ENSG00000163531, ENSG00000136238	2095	356	12292	1.2525703252795581	1.0	0.9722488991185828	37.09272814262062
GOTERM_BP_5	GO:0016311~dephosphorylation	37	1.1041480155177559	0.0261783625623903	ENSG00000173482, ENSG00000159082, ENSG00000152894, ENSG00000143727, ENSG00000132323, ENSG00000100034, ENSG00000117600, ENSG00000087053, ENSG00000073711, ENSG00000142949, ENSG00000175354, ENSG00000158079, ENSG00000084112, ENSG00000130829, ENSG00000164951, ENSG00000127329, ENSG00000111266, ENSG00000063601, ENSG00000196396, ENSG00000111679, ENSG00000132334, ENSG00000081721, ENSG00000156194, ENSG00000179295, ENSG00000111880, ENSG00000196090, ENSG00000113575, ENSG00000186298, ENSG00000213639, ENSG00000108389, ENSG00000158402, ENSG00000162999, ENSG00000127952, ENSG00000163629, ENSG00000132670, ENSG00000172531, ENSG00000070190	2095	154	12292	1.4096767194619224	1.0	0.967307245016052	37.30513098504237
GOTERM_BP_5	GO:0044058~regulation of digestive system process	6	0.17905102954341987	0.026717334043893436	ENSG00000143921, ENSG00000118137, ENSG00000138075, ENSG00000110244, ENSG00000174697, ENSG00000180914	2095	11	12292	3.2003471468865263	1.0	0.9637526620143625	37.91305529593012
GOTERM_BP_5	GO:0032268~regulation of cellular protein metabolic process	98	2.9245001492091913	0.02692618309263715	ENSG00000138448, ENSG00000175899, ENSG00000197461, ENSG00000087074, ENSG00000175756, ENSG00000165912, ENSG00000005007, ENSG00000127241, ENSG00000136770, ENSG00000188906, ENSG00000130427, ENSG00000088832, ENSG00000107937, ENSG00000110169, ENSG00000102471, ENSG00000204209, ENSG00000168522, ENSG00000099377, ENSG00000176248, ENSG00000110801, ENSG00000105229, ENSG00000119912, ENSG00000099985, ENSG00000170312, ENSG00000015133, ENSG00000142192, ENSG00000100354, ENSG00000134644, ENSG00000136279, ENSG00000160200, ENSG00000128829, ENSG00000113575, ENSG00000118137, ENSG00000089041, ENSG00000157873, ENSG00000125378, ENSG00000108946, ENSG00000071051, ENSG00000085760, ENSG00000130816, ENSG00000187556, ENSG00000032742, ENSG00000138685, ENSG00000211448, ENSG00000136381, ENSG00000085231, ENSG00000138798, ENSG00000095261, ENSG00000112029, ENSG00000128342, ENSG00000109686, ENSG00000107779, ENSG00000089195, ENSG00000075151, ENSG00000146648, ENSG00000147677, ENSG00000176386, ENSG00000152348, ENSG00000088305, ENSG00000178913, ENSG00000125207, ENSG00000136937, ENSG00000133027, ENSG00000204444, ENSG00000094880, ENSG00000118058, ENSG00000184571, ENSG00000119383, ENSG00000129460, ENSG00000089220, ENSG00000141552, ENSG00000162891, ENSG00000135480, ENSG00000179914, ENSG00000105325, ENSG00000170881, ENSG00000109471, ENSG00000118971, ENSG00000113721, ENSG00000072401, ENSG00000101843, ENSG00000163932, ENSG00000163412, ENSG00000135930, ENSG00000143674, ENSG00000091436, ENSG00000149131, ENSG00000169554, ENSG00000080815, ENSG00000136231, ENSG00000110244, ENSG00000117399, ENSG00000214575, ENSG00000160948, ENSG00000185627, ENSG00000131187, ENSG00000100393, ENSG00000198843	2095	474	12292	1.2130711056060743	1.0	0.9585992250811667	38.14712517629689
GOTERM_BP_5	GO:0001889~liver development	16	0.47746941211578636	0.02792835136223625	ENSG00000186260, ENSG00000118971, ENSG00000110799, ENSG00000156574, ENSG00000171720, ENSG00000196839, ENSG00000116237, ENSG00000136327, ENSG00000136630, ENSG00000153879, ENSG00000173039, ENSG00000125686, ENSG00000172845, ENSG00000185591, ENSG00000100393, ENSG00000141736	2095	53	12292	1.77126131400009	1.0	0.9573385746223136	39.258783462911836
GOTERM_BP_5	GO:0006281~DNA repair	62	1.850193971948672	0.02905642843511424	ENSG00000198890, ENSG00000116030, ENSG00000076242, ENSG00000185504, ENSG00000139579, ENSG00000213397, ENSG00000132466, ENSG00000005007, ENSG00000170430, ENSG00000101868, ENSG00000221829, ENSG00000167670, ENSG00000172613, ENSG00000197299, ENSG00000164754, ENSG00000101773, ENSG00000131747, ENSG00000188827, ENSG00000166896, ENSG00000164611, ENSG00000135945, ENSG00000108469, ENSG00000136709, ENSG00000129071, ENSG00000114026, ENSG00000112319, ENSG00000077514, ENSG00000104884, ENSG00000134899, ENSG00000111358, ENSG00000179262, ENSG00000124535, ENSG00000057468, ENSG00000110274, ENSG00000151657, ENSG00000072501, ENSG00000087206, ENSG00000172732, ENSG00000197275, ENSG00000035928, ENSG00000148153, ENSG00000095002, ENSG00000183479, ENSG00000132646, ENSG00000214941, ENSG00000165392, ENSG00000112039, ENSG00000101751, ENSG00000034533, ENSG00000134480, ENSG00000085999, ENSG00000005156, ENSG00000106628, ENSG00000096717, ENSG00000112130, ENSG00000066427, ENSG00000079246, ENSG00000133119, ENSG00000103152, ENSG00000163918, ENSG00000152422, ENSG00000122512, ENSG00000136273	2095	284	12292	1.2808901139534103	1.0	0.9567604049381812	40.48755427742834
GOTERM_BP_5	GO:0050768~negative regulation of neurogenesis	14	0.41778573560131305	0.03338100586805981	ENSG00000080815, ENSG00000115297, ENSG00000076928, ENSG00000107779, ENSG00000125378, ENSG00000148704, ENSG00000105695, ENSG00000040608, ENSG00000128245, ENSG00000118785, ENSG00000001617, ENSG00000144355, ENSG00000127870, ENSG00000067560	2095	45	12292	1.825383187483426	1.0	0.9687525625706827	44.98434296314385
